issue_id,issue_type,priority,description_length,num_comments,time_to_resolve_hours,time_in_progress_hours,lines_added,lines_deleted,lines_updated_est,total_files_changed,num_commits
CALCITE-2968,New Feature,Major,1014,9,1612.966111111111,165.62704722222222,441,105,105,19,1
CALCITE-2965,Bug,Major,148,14,1130.4283333333333,,198,5,5,10,1
CALCITE-2962,Bug,Major,130,7,497.9822222222222,,42,3,3,5,1
CALCITE-2961,Improvement,Minor,61,3,2.6730555555555555,2.639086111111111,5,5,5,2,1
CALCITE-2958,Bug,Major,25,5,17.58888888888889,,1,1,1,1,1
CALCITE-2954,Bug,Major,405,11,243.4802777777778,,54,3,3,3,1
CALCITE-2953,Bug,Major,259,18,41.861111111111114,,27,6,6,1,1
CALCITE-2952,Bug,Major,534,6,1507.3083333333334,,3,3,3,2,2
CALCITE-2951,Sub-task,Major,0,2,0.20194444444444445,,49,5,5,3,1
CALCITE-2946,Bug,Major,8445,3,66.92916666666666,66.90725722222221,20,1,1,2,1
CALCITE-2944,Improvement,Major,242,12,1726.2488888888888,,316,306,306,55,2
CALCITE-2943,Improvement,Major,1139,3,91.65305555555555,,295,290,290,2,1
CALCITE-2942,Improvement,Minor,176,2,97.58944444444444,97.42777305555556,2,2,2,2,1
CALCITE-2941,Bug,Major,816,4,204.0075,203.3405475,102,10,10,2,1
CALCITE-2936,New Feature,Major,1294,10,1341.9552777777778,,111,2,2,3,1
CALCITE-2935,New Feature,Major,747,9,13823.570277777777,50.426656944444446,268,13,13,10,1
CALCITE-2933,Bug,Major,556,12,1393.3802777777778,,33,23,23,2,1
CALCITE-2932,Bug,Major,24582,18,15.083333333333334,,119,122,119,4,1
CALCITE-2931,Test,Minor,203,5,15.002222222222223,,32,10,10,1,1
CALCITE-2930,Bug,Major,1053,5,366.04333333333335,365.9879808333333,44,5,5,3,1
CALCITE-2929,Bug,Major,467,9,54.59638888888889,,27,6,6,4,1
CALCITE-2928,Improvement,Major,2267,11,858.4497222222222,,291,153,153,23,1
CALCITE-2927,Bug,Minor,2076,4,242.72166666666666,,2,2,2,1,1
CALCITE-2925,Task,Trivial,167,2,0.3055555555555556,0.3045641666666667,2,0,0,1,1
CALCITE-2920,New Feature,Major,212,6,500.19444444444446,497.5912377777778,231,29,29,8,1
CALCITE-2916,Bug,Minor,66,3,1.1016666666666666,1.0989586111111111,1,1,1,1,1
CALCITE-2914,Bug,Major,1180,6,1004.2791666666667,892.5057955555556,905,159,159,19,1
CALCITE-2913,New Feature,Major,270,18,1772.0094444444444,,1046,1,1,17,1
CALCITE-2911,Task,Major,23,3,337.79027777777776,337.78849583333334,225,4,4,4,1
CALCITE-2909,Improvement,Major,827,3,719.5313888888888,719.479225,7,3,3,1,1
CALCITE-2908,Bug,Major,208,2,348.9888888888889,,147,0,0,8,1
CALCITE-2905,Improvement,Major,769,15,6098.338055555556,,9351,9709,9351,591,12
CALCITE-2903,Bug,Major,2739,4,459.24805555555554,,118,0,0,3,1
CALCITE-2902,Improvement,Major,303,2,61.99305555555556,,340,79,79,5,1
CALCITE-2900,Bug,Major,2998,17,549.3025,,38,5,5,3,1
CALCITE-2899,Improvement,Major,898,2,21.101666666666667,,12,13,12,3,1
CALCITE-2897,Improvement,Major,485,2,4.346666666666667,,14,33,14,7,1
CALCITE-2895,Bug,Minor,898,2,41.25861111111111,,5,2,2,1,1
CALCITE-2894,Bug,Minor,1951,2,5.630833333333333,5.169585833333333,61,4,4,2,1
CALCITE-2892,Sub-task,Major,1145,3,693.0188888888889,,351,118,118,23,1
CALCITE-2891,Bug,Major,301,5,22.29861111111111,,30,2,2,2,1
CALCITE-2890,Bug,Major,962,2,85.13277777777778,,24,1,1,2,1
CALCITE-2887,Improvement,Critical,204,2,101.895,,323,143,143,4,1
CALCITE-2886,Improvement,Major,347,2,303.63722222222225,,82,77,77,7,1
CALCITE-2884,Sub-task,Major,2455,6,33755.66722222222,,542,20,20,15,1
CALCITE-2881,Sub-task,Major,353,5,93.88,,222,47,47,19,1
CALCITE-2878,Bug,Major,185,2,0.4727777777777778,,232,169,169,40,1
CALCITE-2877,Improvement,Major,82,3,691.145,,10,13,10,3,1
CALCITE-2875,Bug,Major,853,2,83.75666666666666,,2,2,2,1,1
CALCITE-2865,Bug,Major,2441,7,1259.9075,584.8996716666667,51,2,2,2,1
CALCITE-2864,Sub-task,Major,781,7,90.06694444444445,,272,16,16,21,2
CALCITE-2863,Bug,Major,118,1,0.7697222222222222,,83,10,10,8,2
CALCITE-2859,Improvement,Trivial,335,12,162.92444444444445,,480,235,235,59,1
CALCITE-2858,Bug,Major,634,3,114.16027777777778,113.99513638888888,574,58,58,6,1
CALCITE-2856,Improvement,Major,265,2,87.0475,,90,2,2,5,1
CALCITE-2854,Bug,Major,1022,10,12595.684444444445,,34,8,8,3,1
CALCITE-2852,Improvement,Major,495,4,134.91583333333332,,40,12,12,5,1
CALCITE-2850,Improvement,Major,184,2,147.19166666666666,,70,3,3,3,1
CALCITE-2848,Improvement,Major,420,2,230.99388888888888,,9,1,1,2,1
CALCITE-2847,Improvement,Major,263,13,1240.038611111111,606.4010572222222,279,198,198,13,1
CALCITE-2846,Improvement,Major,669,26,2067.3805555555555,,332,131,131,8,2
CALCITE-2843,Bug,Major,3069,31,4277.733888888889,196.53151833333334,253,60,60,17,1
CALCITE-2842,Bug,Major,1025,9,208.03333333333333,,17,2,2,2,1
CALCITE-2841,Improvement,Major,1071,4,289.9586111111111,,53,13,13,6,1
CALCITE-2840,Improvement,Blocker,113,6,208.96805555555557,,43,21,21,4,1
CALCITE-2839,Improvement,Major,195,3,340.9797222222222,,106,25,25,5,1
CALCITE-2838,Improvement,Blocker,540,8,296.8252777777778,,112,64,64,7,1
CALCITE-2836,Bug,Minor,622,4,0.4011111111111111,0.3496108333333333,0,11,0,1,1
CALCITE-2835,Bug,Major,326,4,4372.775277777778,,2,2,2,1,1
CALCITE-2833,Improvement,Major,0,7,14403.156944444445,63.94995472222222,59,46,46,4,1
CALCITE-2827,Task,Minor,0,5,550.6858333333333,,156,6,6,6,3
CALCITE-2822,Task,Minor,128,3,2954.021111111111,,406,291,291,13,3
CALCITE-2820,Task,Minor,0,5,1346.0297222222223,,254,12,12,3,1
CALCITE-2818,Bug,Major,872,6,4189.0675,,79,13,13,3,1
CALCITE-2817,Bug,Major,327,7,266.6847222222222,,348,17,17,3,1
CALCITE-2814,Bug,Major,163,2,1.3447222222222222,,44,35,35,8,1
CALCITE-2812,New Feature,Major,782,28,2913.0280555555555,1303.2752525,1734,2,2,25,3
CALCITE-2811,Improvement,Major,0,2,0.02,,1,1,1,1,1
CALCITE-2808,Sub-task,Major,1051,7,1456.9597222222221,,378,43,43,21,1
CALCITE-2807,Improvement,Major,755,7,2802.9580555555553,,268,39,39,5,1
CALCITE-2806,Bug,Major,0,2,0.12361111111111112,,8,8,8,3,1
CALCITE-2805,Bug,Major,208,2,0.021944444444444444,,7,1,1,1,1
CALCITE-2804,Bug,Major,1653,21,3136.2277777777776,,56,18,18,3,2
CALCITE-2803,Improvement,Major,677,2,2593.135277777778,,190,16,16,5,1
CALCITE-2802,Bug,Major,704,4,90.4375,,23,8,8,2,1
CALCITE-2801,Bug,Major,3139,8,3786.322777777778,,122,2,2,3,1
CALCITE-2798,Improvement,Major,665,22,203.17694444444444,,105,44,44,4,1
CALCITE-2797,Improvement,Major,197,1,1040.6427777777778,,74,32,32,5,1
CALCITE-2796,Bug,Major,1396,7,1539.9822222222222,,520,60,60,14,1
CALCITE-2792,Bug,Major,10881,18,6466.8694444444445,,58,4,4,3,1
CALCITE-2791,Sub-task,Major,773,33,937.1713888888889,,245,1,1,19,1
CALCITE-2788,Bug,Major,711,10,203.6236111111111,,4,3,3,2,1
CALCITE-2787,Sub-task,Major,338,2,1015.9063888888888,,100,31,31,7,1
CALCITE-2786,Sub-task,Major,674,4,993.8827777777777,947.9426511111112,194,18,18,9,1
CALCITE-2785,Bug,Major,407,2,1197.808888888889,1197.7059047222224,298,207,207,9,1
CALCITE-2783,Bug,Major,991,10,301.6636111111111,,31,2,2,2,1
CALCITE-2782,Bug,Major,2838,17,191.46972222222223,,12,2,2,3,1
CALCITE-2779,Improvement,Trivial,0,3,8.560277777777777,,2,3,2,3,1
CALCITE-2778,Improvement,Minor,23,6,2.966666666666667,,0,151,0,3,1
CALCITE-2776,Bug,Blocker,761,3,1893.5019444444445,,799,99,99,47,4
CALCITE-2770,Improvement,Major,338,10,671.0336111111111,,211,1,1,12,1
CALCITE-2768,Test,Major,439,2,0.22,,42,16,16,2,1
CALCITE-2767,Bug,Minor,955,8,1602.5283333333334,,111,5,5,4,1
CALCITE-2765,Improvement,Major,130,2,22.208055555555557,,1,1,1,1,1
CALCITE-2762,Improvement,Major,0,12,116.01444444444445,,3,2,2,1,1
CALCITE-2759,Sub-task,Major,0,2,0.18555555555555556,,11,23,11,1,1
CALCITE-2755,Improvement,Major,326,6,166.98555555555555,,217,16,16,10,1
CALCITE-2754,New Feature,Major,394,8,2385.412222222222,,130,2,2,7,1
CALCITE-2750,Bug,Major,250,2,1605.9808333333333,614.9391280555556,76,16,16,12,4
CALCITE-2744,Bug,Major,10987,13,4200.133333333333,,211,19,19,7,2
CALCITE-2742,Improvement,Major,179,7,3985.6511111111113,,154,30,30,8,1
CALCITE-2739,Bug,Major,1733,4,2913.0330555555556,,62,0,0,4,1
CALCITE-2736,Improvement,Major,235,17,24883.729166666668,,112,18,18,4,1
CALCITE-2734,Improvement,Major,1066,4,5776.640277777778,,3,3,3,1,1
CALCITE-2733,Improvement,Major,323,3,625.5422222222222,625.4827438888889,40,0,0,2,1
CALCITE-2732,Test,Major,335,3,625.6372222222222,625.4949222222223,1,1,1,1,1
CALCITE-2731,Bug,Major,1094,4,135.29861111111111,,30,15,15,4,1
CALCITE-2730,Bug,Major,22,18,135.7436111111111,,62,20,20,3,1
CALCITE-2729,Bug,Major,217,3,2664.823611111111,,136,0,0,4,1
CALCITE-2727,Bug,Major,213,12,670.2577777777777,,2,2,2,1,1
CALCITE-2726,Bug,Major,1853,5,17.096944444444443,,93,32,32,7,1
CALCITE-2722,Bug,Major,706,7,2018.81,,22,7,7,2,1
CALCITE-2721,Improvement,Major,292,15,4485.514444444444,,83,5,5,3,1
CALCITE-2720,Bug,Major,1608,4,50.95055555555555,,18,0,0,2,1
CALCITE-2719,Bug,Major,123,7,115.2225,,22,1,1,2,1
CALCITE-2717,Bug,Major,362,6,86.805,,15,66,15,2,1
CALCITE-2716,Bug,Major,81,3,129.37472222222223,,7,7,7,1,1
CALCITE-2715,Bug,Major,175,6,102.33888888888889,,15,0,0,2,1
CALCITE-2714,Improvement,Trivial,1157,6,102.43027777777777,,53,49,49,3,1
CALCITE-2713,Bug,Major,690,10,140.985,140.47938861111112,114,11,11,3,1
CALCITE-2712,Bug,Major,2272,19,4099.028611111111,252.73003166666666,1376,12,12,8,1
CALCITE-2711,Bug,Major,565,2,20.671388888888888,20.576375277777778,1,1,1,1,1
CALCITE-2709,Improvement,Major,157,4,175.18333333333334,,225,41,41,3,1
CALCITE-2707,Bug,Major,292,3,10787.766111111112,,23,0,0,2,1
CALCITE-2705,Bug,Trivial,51,4,149.3813888888889,,2,3,2,1,1
CALCITE-2703,Improvement,Major,983,29,2328.639166666667,,428,15,15,6,1
CALCITE-2701,Improvement,Major,1459,8,222.9802777777778,,37,19,19,4,2
CALCITE-2699,Bug,Major,876,8,211.64194444444445,,56,10,10,4,1
CALCITE-2695,Improvement,Major,407,3,139.42111111111112,132.10848472222222,39,27,27,9,1
CALCITE-2689,Improvement,Major,884,7,282.0563888888889,,338,38,38,9,1
CALCITE-2688,Improvement,Major,900,5,311.9063888888889,,23,11,11,5,1
CALCITE-2687,Bug,Major,1003,5,185.1838888888889,,74,38,38,4,1
CALCITE-2684,Bug,Minor,1243,8,353.8911111111111,,33,3,3,2,1
CALCITE-2679,Bug,Major,1301,10,376.83972222222224,,120,47,47,3,1
CALCITE-2678,Bug,Major,133,4,62.605555555555554,,3,3,3,1,1
CALCITE-2677,Bug,Major,436,5,2746.0858333333335,,532,54,54,28,2
CALCITE-2675,Bug,Major,966,6,100.43666666666667,99.9782975,30,3,3,3,1
CALCITE-2674,Bug,Major,1330,14,2720.1925,,273,47,47,7,1
CALCITE-2673,Improvement,Major,524,11,316.7344444444444,316.71791722222224,88,2,2,2,2
CALCITE-2672,Bug,Major,1726,5,10039.590555555556,,148,54,54,8,1
CALCITE-2670,Sub-task,Major,816,11,525.1669444444444,,304,124,124,21,1
CALCITE-2669,Bug,Major,286,2,0.7888888888888889,0.7693372222222222,62,3,3,2,1
CALCITE-2668,Improvement,Major,394,5,0.8680555555555556,,157,83,83,6,2
CALCITE-2663,Improvement,Minor,300,12,936.2886111111111,,363,9,9,15,1
CALCITE-2662,Improvement,Major,430,17,617.6919444444444,,174,22,22,8,1
CALCITE-2661,Bug,Major,99,7,121.15305555555555,,184,1,1,6,1
CALCITE-2660,Test,Minor,191,4,138.0113888888889,22.730153055555558,25,2,2,3,1
CALCITE-2658,Bug,Major,453,16,3400.4655555555555,,269,1,1,4,1
CALCITE-2657,Bug,Major,1517,8,38.515,,1,4,1,1,1
CALCITE-2655,Improvement,Minor,61,8,29.308055555555555,29.305691666666668,14,14,14,4,1
CALCITE-2654,Bug,Major,895,4,110.00722222222223,,298,113,113,10,1
CALCITE-2652,Bug,Major,5073,7,165.19305555555556,163.50850416666665,17,0,0,2,1
CALCITE-2651,Improvement,Major,355,4,377.6902777777778,,688,98,98,9,1
CALCITE-2647,Bug,Major,225,4,66.96305555555556,58.885530555555555,54,23,23,10,1
CALCITE-2642,Bug,Major,635,2,23.6,,63,27,27,9,1
CALCITE-2639,Bug,Blocker,1633,11,32.55027777777778,20.981897222222223,123,50,50,4,1
CALCITE-2638,Bug,Major,2258,13,118.16277777777778,,118,2,2,3,1
CALCITE-2637,Bug,Major,2932,4,963.595,,27,3,3,2,1
CALCITE-2636,Bug,Major,363,8,56890.28805555555,,88,0,0,4,1
CALCITE-2635,Improvement,Major,425,11,1940.9858333333334,,7,8,7,1,1
CALCITE-2632,Bug,Major,1120,10,1085.2813888888888,,336,352,336,32,1
CALCITE-2631,Bug,Major,365,3,179.22861111111112,20.87311277777778,123,50,50,4,1
CALCITE-2628,Bug,Major,511,3,208.21527777777777,,91,37,37,2,1
CALCITE-2625,Bug,Major,264,10,2021.1136111111111,,47,6,6,2,1
CALCITE-2624,Improvement,Major,1648,19,7155.044444444445,2518.655366388889,395,0,0,3,1
CALCITE-2623,Improvement,Minor,291,11,2100.3722222222223,,143,3,3,6,1
CALCITE-2622,Bug,Minor,42,4,0.23277777777777778,,50,7,7,2,2
CALCITE-2621,Improvement,Major,638,8,3486.8058333333333,,82,10,10,3,1
CALCITE-2620,Improvement,Major,175,7,156.36638888888888,,8,3,3,2,1
CALCITE-2619,Improvement,Major,208,26,1263.9658333333334,1255.5456399999998,234,54,54,5,1
CALCITE-2617,Improvement,Major,565,15,446.7011111111111,,165,18,18,4,1
CALCITE-2615,Task,Major,1418,12,217.24916666666667,214.04163194444445,15,3,3,2,1
CALCITE-2611,Bug,Major,2250,7,122.115,25.38834388888889,28,2,2,3,1
CALCITE-2605,Bug,Major,1444,10,805.0613888888889,,60,16,16,4,2
CALCITE-2604,Task,Major,597,2,124.1075,,730,398,398,29,1
CALCITE-2601,Improvement,Major,129,9,5617.4383333333335,,47,2,2,8,1
CALCITE-2599,Improvement,Major,167,6,3912.135277777778,,32,1,1,6,1
CALCITE-2596,Bug,Blocker,383,5,1653.1675,,32,10,10,2,1
CALCITE-2594,Bug,Major,1116,9,0.8927777777777778,0.8903863888888889,7,2,2,1,1
CALCITE-2593,Bug,Major,12942,32,13568.374444444444,,80,10,10,6,2
CALCITE-2592,Bug,Major,7178,9,13607.445555555556,,43,0,0,1,1
CALCITE-2591,Bug,Critical,787,4,31.843055555555555,,18,4,4,1,1
CALCITE-2590,Improvement,Major,0,2,0.0475,,24,8,8,6,1
CALCITE-2588,Improvement,Major,110,2,60.16694444444445,,1323,1320,1320,35,1
CALCITE-2586,Bug,Major,424,8,71.42888888888889,,12,4,4,3,1
CALCITE-2585,Improvement,Major,466,2,1.4955555555555555,,110,6,6,3,1
CALCITE-2582,Improvement,Minor,537,29,3690.8263888888887,,1022,40,40,20,2
CALCITE-2581,Bug,Major,205,3,26.1425,,23,2,2,2,1
CALCITE-2580,Bug,Major,235,10,122.7611111111111,,4,2,2,2,1
CALCITE-2578,Improvement,Major,152,2,63.77972222222222,,70,24,24,6,1
CALCITE-2577,Task,Major,0,1,0.042777777777777776,,6,6,6,1,1
CALCITE-2575,Bug,Major,23,3,2256.1944444444443,,498,28,28,4,1
CALCITE-2574,Task,Minor,298,1,1.0291666666666666,,31,7,7,1,1
CALCITE-2572,Bug,Major,749,5,8.7275,,86,8,8,2,1
CALCITE-2571,Bug,Major,780,8,106.40333333333334,,21581,21813,21581,163,2
CALCITE-2570,Improvement,Minor,65,5,5.821666666666666,5.425251944444444,1,1,1,1,1
CALCITE-2569,Bug,Major,463,9,16314.910833333333,172.042115,609,330,330,34,1
CALCITE-2567,Bug,Major,191,2,51.734722222222224,,27,22,22,3,1
CALCITE-2563,Bug,Major,949,4,1.135,,3,2,2,1,1
CALCITE-2562,Bug,Major,955,3,123.21027777777778,,0,15,0,1,1
CALCITE-2559,Bug,Major,832,2,2.2283333333333335,,83,92,83,48,1
CALCITE-2558,Sub-task,Major,2131,3,15.091944444444444,,71,124,71,4,1
CALCITE-2556,Improvement,Major,0,15,223.355,,34,6,6,2,1
CALCITE-2555,Improvement,Major,261,32,146.91416666666666,,123,79,79,11,2
CALCITE-2554,Improvement,Minor,781,6,2831.04,,982,26,26,15,1
CALCITE-2551,Bug,Critical,809,4,60.38333333333333,,142,68,68,3,1
CALCITE-2546,Bug,Major,491,11,175.0325,,177,167,167,2,1
CALCITE-2543,Bug,Major,25,2,3.022222222222222,,1,1,1,1,1
CALCITE-2542,Bug,Major,328,11,2041.2816666666668,,90,11,11,6,1
CALCITE-2539,Bug,Major,463,2,53604.45888888889,,126,149,126,5,1
CALCITE-2537,Improvement,Minor,352,9,282.6813888888889,264.7750786111111,10,13,10,1,1
CALCITE-2535,Bug,Major,223,32,288.23277777777776,,1268,1040,1040,15,1
CALCITE-2529,Improvement,Major,273,7,2163.0958333333333,,31,83,31,4,1
CALCITE-2528,Bug,Major,459,4,377.50694444444446,,2340,406,406,27,1
CALCITE-2527,Bug,Major,689,3,387.88138888888886,,7,2,2,2,1
CALCITE-2526,Improvement,Major,1802,3,461.27666666666664,,6,0,0,1,1
CALCITE-2523,Bug,Major,599,7,114.73055555555555,,3,0,0,1,1
CALCITE-2522,Bug,Major,17760,3,29.80666666666667,,0,1,0,1,1
CALCITE-2521,Bug,Major,1964,4,115.37694444444445,,2,0,0,1,1
CALCITE-2520,Bug,Major,259,2,4.3325,,10,3,3,2,1
CALCITE-2519,Improvement,Major,331,2,5.831666666666667,,10,3,3,3,1
CALCITE-2518,Improvement,Major,51,11,545.3183333333334,,5,8,5,3,1
CALCITE-2514,Bug,Major,1212,3,73.75138888888888,,52,19,19,3,1
CALCITE-2512,Bug,Major,4226,10,36.91888888888889,,6,14,6,1,1
CALCITE-2510,Task,Major,215,12,7847.883611111111,,37,0,0,6,1
CALCITE-2506,Bug,Major,366,14,780.7719444444444,,34,20,20,4,2
CALCITE-2505,Bug,Major,1030,5,324.53777777777776,,35,5,5,5,2
CALCITE-2504,Sub-task,Major,0,4,469.72444444444443,,754,0,0,5,1
CALCITE-2498,Bug,Major,424,5,75.8375,,2,1,1,1,1
CALCITE-2497,Task,Minor,167,2,0.5922222222222222,,2,7,2,2,1
CALCITE-2496,Bug,Major,251,8,8052.953055555556,,300,41,41,9,2
CALCITE-2495,Bug,Major,830,9,24.640555555555554,,225,136,136,19,1
CALCITE-2494,Bug,Major,1000,1,2.8922222222222222,,32,0,0,2,1
CALCITE-2491,Bug,Major,3676,4,101.54166666666667,,130,293,130,7,1
CALCITE-2486,Improvement,Major,278,18,670.3105555555555,,36,25,25,5,1
CALCITE-2484,Bug,Major,3194,8,322.4236111111111,,241,103,103,9,2
CALCITE-2481,Bug,Major,7533,16,178.6288888888889,,520,17,17,6,1
CALCITE-2480,Bug,Major,673,5,12.061111111111112,,123,20,20,11,1
CALCITE-2479,Bug,Major,431,3,406.50111111111113,,35,2,2,2,1
CALCITE-2478,Bug,Major,329,2,406.77416666666664,,19,0,0,2,1
CALCITE-2477,Bug,Major,473,2,406.87416666666667,,28,4,4,2,1
CALCITE-2476,Bug,Major,568,3,406.69166666666666,,18,9,9,2,1
CALCITE-2475,Bug,Major,0,2,407.3125,,12,1,1,2,1
CALCITE-2474,Bug,Major,1771,2,411.4447222222222,,11,0,0,2,1
CALCITE-2473,Bug,Major,83,2,425.4747222222222,,25,1,1,2,1
CALCITE-2471,Bug,Major,572,14,3385.6955555555555,,57,7,7,2,1
CALCITE-2470,Bug,Major,634,16,358.59277777777777,,838,855,838,22,1
CALCITE-2469,Bug,Critical,148,20,454.56361111111113,,76,14,14,6,2
CALCITE-2468,Bug,Major,759,9,2694.4036111111113,,65,10,10,4,1
CALCITE-2467,Improvement,Minor,104,12,304.8925,,3,3,3,1,1
CALCITE-2465,Improvement,Major,159,2,1.3044444444444445,,46,14,14,7,1
CALCITE-2464,Bug,Major,737,18,4684.387777777778,,173,44,44,8,1
CALCITE-2463,Bug,Major,505,3,3261.12,,9,2,2,2,1
CALCITE-2462,Sub-task,Major,379,8,229.6263888888889,,659,205,205,4,2
CALCITE-2460,Improvement,Minor,118,8,7899.844722222222,,177,0,0,7,1
CALCITE-2458,Improvement,Major,2307,14,1133.0233333333333,,128,0,0,4,1
CALCITE-2457,Improvement,Major,375,43,11230.208611111111,,1370,1680,1370,243,7
CALCITE-2456,Bug,Major,1482,6,5862.623611111111,,231,48,48,6,1
CALCITE-2454,Bug,Major,793,19,4382.774722222222,,620,362,362,40,1
CALCITE-2453,Improvement,Trivial,45,17,6226.8875,,312,35,35,5,1
CALCITE-2450,Sub-task,Major,952,12,12503.295,,474,76,76,18,1
CALCITE-2447,Bug,Major,7311,4,225.25555555555556,,31,0,0,2,1
CALCITE-2446,Bug,Major,4756,8,226.6197222222222,86.05431916666667,231,12,12,8,1
CALCITE-2444,Bug,Major,4620,14,1089.7705555555556,490.1834938888889,94,13,13,3,2
CALCITE-2442,Bug,Major,677,37,13414.328055555556,,255,134,134,6,1
CALCITE-2441,Bug,Major,363,16,2174.4733333333334,,414,133,133,22,2
CALCITE-2438,Bug,Critical,370,34,1558.9841666666666,,147,60,60,5,2
CALCITE-2437,Bug,Major,309,3,3834.1472222222224,,52,1,1,3,1
CALCITE-2435,Bug,Major,563,7,22.588055555555556,,2218,2115,2115,23,1
CALCITE-2434,Bug,Major,899,6,860.0819444444444,,718,153,153,10,1
CALCITE-2433,Bug,Major,365,20,860.1791666666667,,226,45,45,6,1
CALCITE-2431,Bug,Major,3600,4,0.9116666666666666,,13,2,2,2,1
CALCITE-2430,Bug,Major,3254,10,1.1947222222222222,,15,5,5,2,1
CALCITE-2429,Bug,Major,5248,3,1.3208333333333333,,11,0,0,2,1
CALCITE-2428,Bug,Major,69,14,3487.822777777778,,130,14,14,3,1
CALCITE-2427,Bug,Major,550,10,6357.891944444445,,10,16,10,4,1
CALCITE-2422,Bug,Major,4377,3,237.51222222222222,,37,0,0,3,1
CALCITE-2419,Improvement,Major,156,3,227.13222222222223,,1583,178,178,11,1
CALCITE-2418,Bug,Major,207,3,1184.4191666666666,1184.3045588888888,0,9,0,1,1
CALCITE-2417,Bug,Major,827,3,193.12416666666667,,254,14,14,3,1
CALCITE-2416,Bug,Major,266,6,377.5397222222222,,22,3,3,3,1
CALCITE-2413,Bug,Critical,758,2,1741.1427777777778,,34,1,1,2,1
CALCITE-2412,Improvement,Major,797,15,3359.6230555555558,,42,0,0,1,1
CALCITE-2409,Bug,Major,4608,2,67.1288888888889,,19,24,19,1,1
CALCITE-2405,New Feature,Major,235,5,2777.284722222222,,1891,383,383,9,1
CALCITE-2404,Bug,Blocker,988,37,2642.22,,337,28,28,12,1
CALCITE-2403,Bug,Major,187,2,81.67083333333333,,1,1,1,1,1
CALCITE-2402,Bug,Major,11358,10,920.2786111111111,,761,71,71,14,1
CALCITE-2398,Bug,Major,155,2,129.06083333333333,,26,2,2,2,1
CALCITE-2396,Bug,Major,102,5,130.63055555555556,,47,11,11,3,1
CALCITE-2392,Bug,Major,4122,7,73.83583333333333,,33,1,1,4,1
CALCITE-2391,Bug,Major,2728,7,22.004722222222224,,53,0,0,3,1
CALCITE-2388,Bug,Major,60,2,17.643055555555556,,17,7,7,3,1
CALCITE-2387,Bug,Major,144,4,0.025,,22,8,8,2,1
CALCITE-2384,Bug,Major,592,7,340.74833333333333,179.08184888888889,45,22,22,3,1
CALCITE-2383,Bug,Major,170,3,309.03055555555557,,148,9,9,9,1
CALCITE-2382,Bug,Critical,1427,5,79.64138888888888,,46,17,17,2,1
CALCITE-2381,Improvement,Trivial,612,1,334.8211111111111,,14,0,0,1,1
CALCITE-2380,Bug,Major,180,2,14.75388888888889,,259,330,259,22,2
CALCITE-2379,Bug,Major,164,6,175.6186111111111,,19,1,1,3,1
CALCITE-2376,Improvement,Major,878,6,406.1425,,3224,5006,3224,70,2
CALCITE-2375,Bug,Major,305,5,4808.48,,1,0,0,1,1
CALCITE-2370,Bug,Major,167,10,95.04333333333334,,34,28,28,1,1
CALCITE-2369,Bug,Major,9904,3,122.8086111111111,,4,0,0,1,1
CALCITE-2368,Bug,Major,574,4,166.07083333333333,,2,1,1,1,1
CALCITE-2366,New Feature,Major,523,8,659.4827777777778,588.7464902777779,203,2,2,14,1
CALCITE-2365,Bug,Major,804,6,334.4327777777778,,168,134,134,12,1
CALCITE-2364,Test,Minor,194,12,319.54527777777776,,6,19,6,1,1
CALCITE-2359,Bug,Major,461,4,409.59166666666664,,83,1,1,3,1
CALCITE-2358,Bug,Major,335,4,49.00416666666667,,22,12,12,8,2
CALCITE-2357,Bug,Minor,12553,6,49.335,,12,0,0,1,1
CALCITE-2355,Bug,Major,1067,6,155.265,,741,70,70,13,1
CALCITE-2353,Bug,Major,175,5,49.68361111111111,,3,3,3,1,1
CALCITE-2347,Improvement,Major,318,2,489.0527777777778,,3655,2286,2286,52,3
CALCITE-2345,Improvement,Major,132,28,10.066944444444445,,3089,2797,2797,40,4
CALCITE-2344,Bug,Major,138,8,5354.4425,5342.494776944444,96,7,7,4,1
CALCITE-2343,Bug,Major,350,6,7704.586666666667,,119,3,3,4,1
CALCITE-2342,Bug,Major,270,5,848.515,836.5517138888889,1,1,1,1,1
CALCITE-2341,Bug,Minor,66,11,313.46166666666664,201.72263194444443,83,82,82,7,2
CALCITE-2338,Bug,Major,568,8,6597.438611111111,,35,23,23,5,1
CALCITE-2334,Improvement,Minor,158,8,1.1575,,37,16,16,2,1
CALCITE-2333,Task,Trivial,836,17,20.802222222222223,,6,8,6,3,1
CALCITE-2332,Bug,Major,419,2,19.495,1.3201986111111113,727,71,71,11,2
CALCITE-2331,Bug,Critical,1883,6,1136.3525,,1968,72,72,21,1
CALCITE-2329,Improvement,Major,1384,15,443.9977777777778,,1722,255,255,5,1
CALCITE-2327,Bug,Major,78,7,2282.2166666666667,2163.1227091666665,55,13,13,4,2
CALCITE-2324,Bug,Major,1130,4,475.58722222222224,,22,8,8,2,1
CALCITE-2323,Bug,Major,351,6,744.6927777777778,,186,25,25,7,2
